order_id,order_date,product_id,product_name,category,supplier_name,warehouse,stock_quantity,order_quantity,cost_price,selling_price,delivery_days,region,Revenue,Cost,Profit,Inventory_Turnover,Stockout
ORD002033,,P152,Notebook,Stationary,Global Distributors,Pune WH,308.0,0.0,49.06,124.68,5.0,West,0.0,0.0,0.0,0.0,0
ORD002034,,P157,Printer Paper,Utilities,LMN Corp,Pune WH,443.0,36.0,114.24,124.78,6.0,South,4492.08,4112.639999999999,379.4400000000005,0.08126410835214447,0
ORD002035,,P215,Notebook,Maintenance,LMN Corp,Delhi WH,429.0,1.0,103.66,303.97,4.0,East,303.97,103.66,200.31000000000003,0.002331002331002331,0
ORD002036,2024-12-26,P267,Notebook,Utilities,ABC Supplies,Delhi WH,174.0,29.0,115.53,260.21,9.0,North,7546.089999999999,3350.37,4195.719999999999,0.16666666666666666,0
ORD002037,,P161,Pen,Stationary,ABC Supplies,Mumbai WH,443.0,199.0,,272.51,5.0,South,54229.49,,,0.4492099322799097,0
ORD002038,2024-02-09,P216,Marker,Stationary,XYZ Traders,Pune WH,814.0,17.0,10.54,133.85,10.0,East,2275.45,179.17999999999998,2096.27,0.020884520884520884,0
ORD002039,,P186,Water Bottle,Maintenance,LMN Corp,Mumbai WH,443.0,158.0,143.05,198.61,10.0,South,31380.38,22601.9,8778.48,0.35665914221218964,0
ORD002040,,P167,Pen,Utilities,LMN Corp,Chennai WH,253.0,150.0,87.48,227.06,10.0,South,34059.0,13122.0,20937.0,0.5928853754940712,0
ORD002021,2024-05-09,P189,Notebook,Utilities,XYZ Traders,Pune WH,443.0,123.0,56.58,309.83,1.0,West,38109.09,6959.34,31149.749999999996,0.27765237020316025,0
ORD002022,,P100,Marker,Stationary,XYZ Traders,Delhi WH,302.0,30.0,91.25,157.61,6.0,West,4728.3,2737.5,1990.8000000000002,0.09933774834437085,0
ORD002023,,P250,Water Bottle,Stationary,LMN Corp,Pune WH,443.0,0.0,63.17,279.03,6.0,South,0.0,0.0,0.0,0.0,0
ORD002024,,P131,Pen,Maintenance,LMN Corp,Chennai WH,262.0,0.0,127.97,276.71,6.0,South,0.0,0.0,0.0,0.0,0
ORD002025,,P159,Notebook,Utilities,ABC Supplies,Chennai WH,861.0,149.0,125.25,121.33,6.0,North,18078.17,18662.25,-584.0800000000017,0.17305458768873402,0
ORD002026,2024-11-18,P290,Printer Paper,Maintenance,XYZ Traders,Chennai WH,515.0,146.0,45.88,295.0,6.0,East,43070.0,6698.4800000000005,36371.52,0.283495145631068,0
ORD002027,,P278,Notebook,Maintenance,ABC Supplies,Mumbai WH,813.0,125.0,33.78,235.3,9.0,West,29412.5,4222.5,25190.0,0.15375153751537515,0
ORD002028,,P274,Printer Paper,Maintenance,XYZ Traders,Mumbai WH,443.0,159.0,193.41,127.08,6.0,South,20205.72,30752.19,-10546.469999999998,0.35891647855530473,0
ORD002029,,P134,Marker,Maintenance,XYZ Traders,Mumbai WH,8.0,72.0,173.04,119.36,6.0,North,8593.92,12458.88,-3864.959999999999,9.0,0
ORD002030,,P188,Pen,Utilities,Global Distributors,Mumbai WH,443.0,153.0,87.22,182.67,3.0,South,27948.51,13344.66,14603.849999999999,0.345372460496614,0
ORD002011,,P116,Pen,Utilities,Global Distributors,Pune WH,761.0,97.0,140.01,340.69,8.0,East,33046.93,13580.97,19465.96,0.12746386333771353,0
ORD002012,2024-07-28,P252,Printer Paper,Stationary,LMN Corp,Mumbai WH,443.0,157.0,20.75,331.32,10.0,East,52017.24,3257.75,48759.49,0.3544018058690745,0
ORD002013,,P276,Notebook,Stationary,ABC Supplies,Delhi WH,473.0,178.0,176.32,279.29,6.0,South,49713.62,31384.96,18328.660000000003,0.3763213530655391,0
ORD002014,,P173,Notebook,Utilities,ABC Supplies,Pune WH,385.0,192.0,153.03,326.76,6.0,West,62737.92,29381.760000000002,33356.159999999996,0.4987012987012987,0
ORD002015,,P262,Cleaning Liquid,Maintenance,LMN Corp,Pune WH,886.0,0.0,122.71,342.71,3.0,West,0.0,0.0,0.0,0.0,0
ORD002016,2024-02-15,P224,Water Bottle,Maintenance,Global Distributors,Delhi WH,547.0,0.0,69.8,222.49,8.0,North,0.0,0.0,0.0,0.0,0
ORD002017,,P106,Water Bottle,Maintenance,XYZ Traders,Delhi WH,434.0,68.0,144.93,274.43,6.0,West,18661.24,9855.24,8806.000000000002,0.15668202764976957,0
ORD002018,,P103,Cleaning Liquid,Maintenance,LMN Corp,Pune WH,283.0,50.0,87.85,90.35,6.0,North,4517.5,4392.5,125.0,0.17667844522968199,0
ORD002019,,P266,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,39.0,119.0,94.05,237.73,6.0,North,28289.87,11191.949999999999,17097.92,3.051282051282051,0
ORD002020,,P188,Notebook,Utilities,XYZ Traders,Mumbai WH,209.0,75.0,80.48,135.26,9.0,East,10144.5,6036.0,4108.5,0.3588516746411483,0
ORD002001,,P243,Cleaning Liquid,Utilities,ABC Supplies,Mumbai WH,455.0,123.0,158.13,203.3,6.0,East,25005.9,19449.989999999998,5555.9100000000035,0.2703296703296703,0
ORD002002,,P216,Notebook,Utilities,XYZ Traders,Mumbai WH,368.0,171.0,72.83,125.87,9.0,North,21523.77,12453.93,9069.84,0.46467391304347827,0
ORD002003,,P192,Water Bottle,Utilities,XYZ Traders,Pune WH,882.0,84.0,149.44,178.69,9.0,East,15009.96,12552.96,2457.0,0.09523809523809523,0
ORD002004,,P244,Pen,Utilities,Global Distributors,Delhi WH,572.0,79.0,70.98,118.93,8.0,South,9395.470000000001,5607.42,3788.050000000001,0.1381118881118881,0
ORD002005,,P178,Pen,Maintenance,XYZ Traders,Delhi WH,443.0,98.0,13.89,,1.0,East,,1361.22,,0.22121896162528218,0
ORD002006,,P156,Marker,Utilities,Global Distributors,Pune WH,139.0,75.0,200.27,251.33,6.0,North,18849.75,15020.25,3829.5,0.539568345323741,0
ORD002007,,P279,Notebook,Utilities,XYZ Traders,Mumbai WH,64.0,41.0,102.64,336.07,5.0,North,13778.869999999999,4208.24,9570.63,0.640625,0
ORD002008,2024-08-17,P294,Cleaning Liquid,Stationary,ABC Supplies,Chennai WH,26.0,82.0,51.21,114.53,5.0,North,9391.460000000001,4199.22,5192.240000000001,3.1538461538461537,0
ORD002009,,P259,Cleaning Liquid,Utilities,Global Distributors,Pune WH,55.0,0.0,,241.25,10.0,North,0.0,,,0.0,0
